kortnavn;nodetat;kjoretoy_ID;Hendelses_ID;demo_time;Bemanning;Innsatsleder;POINT_X;POINT_Y;sekvens
P;Politi;P03;H_043;2026-01-15T10:02:46.66Z;3;Bjarte Olavsen;5.691732712165535;58.90479254148083;95
B;Brann;SC_002;H_045;2026-01-15T10:02:46.66Z;5;Bjorn Bjornsen;5.72203230695292;58.955276693507585;8
B;Brann;SC_003;H_044;2026-01-15T10:02:46.66Z;6;Arne Arnsen;5.729130931781558;58.942625496824292;50
B;Brann;VB_001;H_045;2026-01-15T10:02:46.66Z;4;Bjorn Bjornsen;5.7633492681323;58.965346516832732;14
A;Ambulanse;A_012;H_043;2026-01-15T10:02:48.33Z;3;Ole Kyrres;5.65863073482644;58.898803396217495;93
A;Ambulanse;A_037;H_045;2026-01-15T10:02:48.33Z;4;Ingrid Waale;5.707643392401537;58.925892903767114;21
P;Politi;P03;H_043;2026-01-15T10:02:48.33Z;3;Bjarte Olavsen;5.690542760979486;58.903729399005783;96
B;Brann;SC_002;H_045;2026-01-15T10:02:48.33Z;5;Bjorn Bjornsen;5.722075250233751;58.95603291314125;9
B;Brann;SC_003;H_044;2026-01-15T10:02:48.33Z;6;Arne Arnsen;5.728691991849043;58.942386519089929;51
B;Brann;VB_001;H_045;2026-01-15T10:02:48.33Z;4;Bjorn Bjornsen;5.763567752387914;58.965273404438435;15
A;Ambulanse;A_012;H_043;2026-01-15T10:02:50Z;3;Ole Kyrres;5.657833526919307;58.898412691821498;94
A;Ambulanse;A_037;H_045;2026-01-15T10:02:50Z;4;Ingrid Waale;5.707678019581666;58.926814753556513;22
P;Politi;P03;H_043;2026-01-15T10:02:50Z;3;Bjarte Olavsen;5.689352809793437;58.902666256530736;97
B;Brann;SC_002;H_045;2026-01-15T10:02:50Z;5;Bjorn Bjornsen;5.722118193514583;58.956789132774922;10
B;Brann;SC_003;H_044;2026-01-15T10:02:50Z;6;Arne Arnsen;5.728253051916529;58.942147541355567;52
B;Brann;VB_001;H_045;2026-01-15T10:02:50Z;4;Bjorn Bjornsen;5.763786236643528;58.965200292044138;16
A;Ambulanse;A_012;H_043;2026-01-15T10:02:51.66Z;3;Ole Kyrres;5.657334160979503;58.898125631765758;95
A;Ambulanse;A_037;H_045;2026-01-15T10:02:51.66Z;4;Ingrid Waale;5.708122077582836;58.927931748952787;23
P;Politi;P03;H_043;2026-01-15T10:02:51.66Z;3;Bjarte Olavsen;5.687743607362076;58.901807958056928;98
B;Brann;SC_002;H_045;2026-01-15T10:02:51.66Z;5;Bjorn Bjornsen;5.72213222740112;58.957113986876081;11
B;Brann;SC_003;H_044;2026-01-15T10:02:51.66Z;6;Arne Arnsen;5.727720676860963;58.942012660986322;53
B;Brann;VB_001;H_045;2026-01-15T10:02:51.66Z;4;Bjorn Bjornsen;5.764018763756455;58.965145956654681;17
A;Ambulanse;A_012;H_043;2026-01-15T10:02:53.33Z;3;Ole Kyrres;5.656834795039699;58.897838571710025;96
A;Ambulanse;A_037;H_045;2026-01-15T10:02:53.33Z;4;Ingrid Waale;5.708566135584006;58.929048744349068;24
P;Politi;P03;H_043;2026-01-15T10:02:53.33Z;3;Bjarte Olavsen;5.686134404930715;58.900949659583127;99
B;Brann;SC_002;H_045;2026-01-15T10:02:53.33Z;5;Bjorn Bjornsen;5.722146261287657;58.957438840977247;12
B;Brann;SC_003;H_044;2026-01-15T10:02:53.33Z;6;Arne Arnsen;5.727188301805395;58.941877780617084;54
B;Brann;VB_001;H_045;2026-01-15T10:02:53.33Z;4;Bjorn Bjornsen;5.764251290869382;58.965091621265223;18
A;Ambulanse;A_012;H_043;2026-01-15T10:02:55Z;3;Ole Kyrres;5.656335429099895;58.897551511654285;97
A;Ambulanse;A_037;H_045;2026-01-15T10:02:55Z;4;Ingrid Waale;5.709010193585176;58.930165739745341;25
P;Politi;P03;H_043;2026-01-15T10:02:55Z;3;Bjarte Olavsen;5.684525202499354;58.900091361109318;100
B;Brann;SC_002;H_045;2026-01-15T10:02:55Z;5;Bjorn Bjornsen;5.722160295174194;58.957763695078405;13
B;Brann;SC_003;H_044;2026-01-15T10:02:55Z;6;Arne Arnsen;5.726655926749828;58.941742900247839;55
B;Brann;VB_001;H_045;2026-01-15T10:02:55Z;4;Bjorn Bjornsen;5.764483817982309;58.965037285875766;19
A;Ambulanse;A_012;H_043;2026-01-15T10:02:56.66Z;3;Ole Kyrres;5.656196766460321;58.897444995561486;98
A;Ambulanse;A_037;H_045;2026-01-15T10:02:56.66Z;4;Ingrid Waale;5.710926351192461;58.931757061476667;26
P;Politi;P03;H_043;2026-01-15T10:02:56.66Z;3;Bjarte Olavsen;5.683040273203222;58.899194956705891;101
B;Brann;SC_002;H_045;2026-01-15T10:02:56.66Z;5;Bjorn Bjornsen;5.722233524581938;58.958085297971131;14
B;Brann;SC_003;H_044;2026-01-15T10:02:56.66Z;6;Arne Arnsen;5.726514695762659;58.941713410702739;56
B;Brann;VB_001;H_045;2026-01-15T10:02:56.66Z;4;Bjorn Bjornsen;5.764768835918082;58.964986725953359;20
A;Ambulanse;A_012;H_043;2026-01-15T10:02:58.33Z;3;Ole Kyrres;5.656058103820748;58.897338479468687;99
A;Ambulanse;A_037;H_045;2026-01-15T10:02:58.33Z;4;Ingrid Waale;5.712842508799747;58.933348383207999;27
P;Politi;P03;H_043;2026-01-15T10:02:58.33Z;3;Bjarte Olavsen;5.68155534390709;58.898298552302464;102
B;Brann;SC_002;H_045;2026-01-15T10:02:58.33Z;5;Bjorn Bjornsen;5.722306753989682;58.958406900863849;15
B;Brann;SC_003;H_044;2026-01-15T10:02:58.33Z;6;Arne Arnsen;5.726373464775491;58.94168392115764;57
B;Brann;VB_001;H_045;2026-01-15T10:02:58.33Z;4;Bjorn Bjornsen;5.765053853853853;58.964936166030959;21
A;Ambulanse;A_012;H_043;2026-01-15T10:03:00Z;3;Ole Kyrres;5.655919441181175;58.897231963375887;100
A;Ambulanse;A_037;H_045;2026-01-15T10:03:00Z;4;Ingrid Waale;5.714758666407032;58.934939704939325;28
P;Politi;P03;H_043;2026-01-15T10:03:00Z;3;Bjarte Olavsen;5.680070414610958;58.897402147899037;103
B;Brann;SC_002;H_045;2026-01-15T10:03:00Z;5;Bjorn Bjornsen;5.722379983397426;58.958728503756575;16
B;Brann;SC_003;H_044;2026-01-15T10:03:00Z;6;Arne Arnsen;5.726232233788322;58.941654431612541;58
B;Brann;VB_001;H_045;2026-01-15T10:03:00Z;4;Bjorn Bjornsen;5.765338871789626;58.964885606108552;22
A;Ambulanse;A_037;H_045;2026-01-15T10:03:01.66Z;4;Ingrid Waale;5.716497372029181;58.935874550105233;29
P;Politi;P03;H_043;2026-01-15T10:03:01.66Z;3;Bjarte Olavsen;5.677702178941307;58.896912123651184;104
B;Brann;SC_002;H_045;2026-01-15T10:03:01.66Z;5;Bjorn Bjornsen;5.722504119478804;58.959023662441041;17
B;Brann;SC_003;H_044;2026-01-15T10:03:01.66Z;6;Arne Arnsen;5.726010861506311;58.941542028943992;59
B;Brann;VB_001;H_045;2026-01-15T10:03:01.66Z;4;Bjorn Bjornsen;5.765514331695845;58.964943635884296;23
A;Ambulanse;A_037;H_045;2026-01-15T10:03:03.33Z;4;Ingrid Waale;5.718236077651331;58.936809395271148;30
P;Politi;P03;H_043;2026-01-15T10:03:03.33Z;3;Bjarte Olavsen;5.675333943271657;58.896422099403324;105
B;Brann;SC_002;H_045;2026-01-15T10:03:03.33Z;5;Bjorn Bjornsen;5.722628255560181;58.9593188211255;18
B;Brann;SC_003;H_044;2026-01-15T10:03:03.33Z;6;Arne Arnsen;5.725789489224302;58.941429626275436;60
B;Brann;VB_001;H_045;2026-01-15T10:03:03.33Z;4;Bjorn Bjornsen;5.765689791602066;58.965001665660033;24
A;Ambulanse;A_037;H_045;2026-01-15T10:03:05Z;4;Ingrid Waale;5.71997478327348;58.937744240437056;31
P;Politi;P03;H_043;2026-01-15T10:03:05Z;3;Bjarte Olavsen;5.672965707602007;58.895932075155471;106
B;Brann;SC_002;H_045;2026-01-15T10:03:05Z;5;Bjorn Bjornsen;5.722752391641559;58.959613979809966;19
B;Brann;SC_003;H_044;2026-01-15T10:03:05Z;6;Arne Arnsen;5.725568116942291;58.941317223606887;61
B;Brann;VB_001;H_045;2026-01-15T10:03:05Z;4;Bjorn Bjornsen;5.765865251508285;58.965059695435777;25
A;Ambulanse;A_037;H_045;2026-01-15T10:03:06.66Z;4;Ingrid Waale;5.721283879567475;58.938427299297665;32
P;Politi;P03;H_043;2026-01-15T10:03:06.66Z;3;Bjarte Olavsen;5.67120238010812;58.896144979327438;107
B;Brann;SC_002;H_045;2026-01-15T10:03:06.66Z;5;Bjorn Bjornsen;5.723044707314106;58.960041793983414;20
B;Brann;SC_003;H_044;2026-01-15T10:03:06.66Z;6;Arne Arnsen;5.725140783723957;58.941276685186985;62
B;Brann;VB_001;H_045;2026-01-15T10:03:06.66Z;4;Bjorn Bjornsen;5.766077350666948;58.965151946073036;26
A;Ambulanse;A_037;H_045;2026-01-15T10:03:08.33Z;4;Ingrid Waale;5.722592975861471;58.939110358158274;33
P;Politi;P03;H_043;2026-01-15T10:03:08.33Z;3;Bjarte Olavsen;5.669439052614234;58.896357883499398;108
B;Brann;SC_002;H_045;2026-01-15T10:03:08.33Z;5;Bjorn Bjornsen;5.723337022986653;58.960469608156863;21
B;Brann;SC_003;H_044;2026-01-15T10:03:08.33Z;6;Arne Arnsen;5.724713450505623;58.941236146767082;63
B;Brann;VB_001;H_045;2026-01-15T10:03:08.33Z;4;Bjorn Bjornsen;5.766289449825612;58.965244196710302;27
A;Ambulanse;A_037;H_045;2026-01-15T10:03:10Z;4;Ingrid Waale;5.723902072155466;58.939793417018883;34
P;Politi;P03;H_043;2026-01-15T10:03:10Z;3;Bjarte Olavsen;5.667675725120348;58.896570787671365;109
B;Brann;SC_002;H_045;2026-01-15T10:03:10Z;5;Bjorn Bjornsen;5.7236293386592;58.960897422330312;22
B;Brann;SC_003;H_044;2026-01-15T10:03:10Z;6;Arne Arnsen;5.724286117287288;58.941195608347179;64
B;Brann;VB_001;H_045;2026-01-15T10:03:10Z;4;Bjorn Bjornsen;5.766501548984275;58.965336447347561;28
A;Ambulanse;A_037;H_045;2026-01-15T10:03:11.66Z;4;Ingrid Waale;5.724311897241793;58.940907851967324;35
P;Politi;P03;H_043;2026-01-15T10:03:11.66Z;3;Bjarte Olavsen;5.66542428104157;58.896571530703099;110
B;Brann;SC_002;H_045;2026-01-15T10:03:11.66Z;5;Bjorn Bjornsen;5.723637671720089;58.961297175146285;23
B;Brann;SC_003;H_044;2026-01-15T10:03:11.66Z;6;Arne Arnsen;5.723869931030742;58.941045013930768;65
B;Brann;VB_001;H_045;2026-01-15T10:03:11.66Z;4;Bjorn Bjornsen;5.766748548966572;58.965285122443667;29
A;Ambulanse;A_037;H_045;2026-01-15T10:03:13.33Z;4;Ingrid Waale;5.72472172232812;58.942022286915766;36
P;Politi;P03;H_043;2026-01-15T10:03:13.33Z;3;Bjarte Olavsen;5.663172836962794;58.89657227373484;111
B;Brann;SC_002;H_045;2026-01-15T10:03:13.33Z;5;Bjorn Bjornsen;5.723646004780977;58.961696927962251;24
B;Brann;SC_003;H_044;2026-01-15T10:03:13.33Z;6;Arne Arnsen;5.723453744774195;58.940894419514365;66
B;Brann;VB_001;H_045;2026-01-15T10:03:13.33Z;4;Bjorn Bjornsen;5.76699554894887;58.965233797539767;30
A;Ambulanse;A_037;H_045;2026-01-15T10:03:15Z;4;Ingrid Waale;5.725131547414446;58.943136721864207;37
P;Politi;P03;H_043;2026-01-15T10:03:15Z;3;Bjarte Olavsen;5.660921392884016;58.896573016766574;112
B;Brann;SC_002;H_045;2026-01-15T10:03:15Z;5;Bjorn Bjornsen;5.723654337841865;58.962096680778224;25
B;Brann;SC_003;H_044;2026-01-15T10:03:15Z;6;Arne Arnsen;5.72303755851765;58.940743825097954;67
B;Brann;VB_001;H_045;2026-01-15T10:03:15Z;4;Bjorn Bjornsen;5.767242548931168;58.965182472635874;31
A;Ambulanse;A_037;H_045;2026-01-15T10:03:16.66Z;4;Ingrid Waale;5.726565868149772;58.94383317072338;38
P;Politi;P03;H_043;2026-01-15T10:03:16.66Z;3;Bjarte Olavsen;5.65880942053289;58.896395518498878;113
B;Brann;SC_002;H_045;2026-01-15T10:03:16.66Z;5;Bjorn Bjornsen;5.723898318312016;58.962272470792712;26
B;Brann;SC_003;H_044;2026-01-15T10:03:16.66Z;6;Arne Arnsen;5.722907479078795;58.940604279679043;68
B;Brann;VB_001;H_045;2026-01-15T10:03:16.66Z;4;Bjorn Bjornsen;5.767477159940445;58.965120384333268;32
A;Ambulanse;A_037;H_045;2026-01-15T10:03:18.33Z;4;Ingrid Waale;5.728000188885099;58.944529619582553;39
P;Politi;P03;H_043;2026-01-15T10:03:18.33Z;3;Bjarte Olavsen;5.656697448181763;58.896218020231174;114
B;Brann;SC_002;H_045;2026-01-15T10:03:18.33Z;5;Bjorn Bjornsen;5.724142298782166;58.962448260807207;27
B;Brann;SC_003;H_044;2026-01-15T10:03:18.33Z;6;Arne Arnsen;5.722777399639939;58.940464734260125;69
B;Brann;VB_001;H_045;2026-01-15T10:03:18.33Z;4;Bjorn Bjornsen;5.767711770949724;58.965058296030669;33
A;Ambulanse;A_037;H_045;2026-01-15T10:03:20Z;4;Ingrid Waale;5.729434509620425;58.945226068441727;40
P;Politi;P03;H_043;2026-01-15T10:03:20Z;3;Bjarte Olavsen;5.654585475830637;58.896040521963478;115
B;Brann;SC_002;H_045;2026-01-15T10:03:20Z;5;Bjorn Bjornsen;5.724386279252316;58.962624050821695;28
B;Brann;SC_003;H_044;2026-01-15T10:03:20Z;6;Arne Arnsen;5.722647320201084;58.940325188841214;70
B;Brann;VB_001;H_045;2026-01-15T10:03:20Z;4;Bjorn Bjornsen;5.767946381959002;58.964996207728063;34
A;Ambulanse;A_037;H_045;2026-01-15T10:03:21.66Z;4;Ingrid Waale;5.731095702098094;58.945580694863558;41
P;Politi;P03;H_043;2026-01-15T10:03:21.66Z;3;Bjarte Olavsen;5.653701815610202;58.896009736981732;116
B;Brann;SC_002;H_045;2026-01-15T10:03:21.66Z;5;Bjorn Bjornsen;5.725082184296834;58.962907810238683;29
B;Brann;SC_003;H_044;2026-01-15T10:03:21.66Z;6;Arne Arnsen;5.722219445604947;58.94018338262125;71
A;Ambulanse;A_037;H_045;2026-01-15T10:03:23.33Z;4;Ingrid Waale;5.732756894575764;58.945935321285383;42
P;Politi;P03;H_043;2026-01-15T10:03:23.33Z;3;Bjarte Olavsen;5.652818155389768;58.895978951999993;117
B;Brann;SC_002;H_045;2026-01-15T10:03:23.33Z;5;Bjorn Bjornsen;5.725778089341352;58.963191569655677;30
B;Brann;SC_003;H_044;2026-01-15T10:03:23.33Z;6;Arne Arnsen;5.72179157100881;58.940041576401285;72
A;Ambulanse;A_037;H_045;2026-01-15T10:03:25Z;4;Ingrid Waale;5.734418087053433;58.946289947707214;43
P;Politi;P03;H_043;2026-01-15T10:03:25Z;3;Bjarte Olavsen;5.651934495169333;58.895948167018247;118
B;Brann;SC_002;H_045;2026-01-15T10:03:25Z;5;Bjorn Bjornsen;5.72647399438587;58.963475329072665;31
B;Brann;SC_003;H_044;2026-01-15T10:03:25Z;6;Arne Arnsen;5.721363696412673;58.93989977018132;73
A;Ambulanse;A_037;H_045;2026-01-15T10:03:26.66Z;4;Ingrid Waale;5.736842260971702;58.946667206069506;44
P;Politi;P03;H_043;2026-01-15T10:03:26.66Z;3;Bjarte Olavsen;5.650148802755605;58.895916589972884;119
B;Brann;SC_002;H_045;2026-01-15T10:03:26.66Z;5;Bjorn Bjornsen;5.72704522365678;58.963735006221661;32
A;Ambulanse;A_037;H_045;2026-01-15T10:03:28.33Z;4;Ingrid Waale;5.739266434889972;58.947044464431791;45
P;Politi;P03;H_043;2026-01-15T10:03:28.33Z;3;Bjarte Olavsen;5.648363110341878;58.895885012927522;120
B;Brann;SC_002;H_045;2026-01-15T10:03:28.33Z;5;Bjorn Bjornsen;5.72761645292769;58.96399468337065;33
A;Ambulanse;A_037;H_045;2026-01-15T10:03:30Z;4;Ingrid Waale;5.741690608808241;58.947421722794083;46
P;Politi;P03;H_043;2026-01-15T10:03:30Z;3;Bjarte Olavsen;5.64657741792815;58.895853435882159;121
B;Brann;SC_002;H_045;2026-01-15T10:03:30Z;5;Bjorn Bjornsen;5.7281876821986;58.964254360519647;34
A;Ambulanse;A_037;H_045;2026-01-15T10:03:31.66Z;4;Ingrid Waale;5.742017598717116;58.947923355539317;47
P;Politi;P03;H_043;2026-01-15T10:03:31.66Z;3;Bjarte Olavsen;5.645684639891986;58.895979535957302;122
B;Brann;SC_002;H_045;2026-01-15T10:03:31.66Z;5;Bjorn Bjornsen;5.728716332272901;58.964563670356668;35
A;Ambulanse;A_037;H_045;2026-01-15T10:03:33.33Z;4;Ingrid Waale;5.742344588625989;58.948424988284557;48
P;Politi;P03;H_043;2026-01-15T10:03:33.33Z;3;Bjarte Olavsen;5.644791861855822;58.896105636032445;123
B;Brann;SC_002;H_045;2026-01-15T10:03:33.33Z;5;Bjorn Bjornsen;5.729244982347203;58.96487298019369;36
A;Ambulanse;A_037;H_045;2026-01-15T10:03:35Z;4;Ingrid Waale;5.742671578534863;58.948926621029791;49
P;Politi;P03;H_043;2026-01-15T10:03:35Z;3;Bjarte Olavsen;5.643899083819658;58.896231736107588;124
B;Brann;SC_002;H_045;2026-01-15T10:03:35Z;5;Bjorn Bjornsen;5.729773632421504;58.965182290030711;37
A;Ambulanse;A_037;H_045;2026-01-15T10:03:36.66Z;4;Ingrid Waale;5.742553656678009;58.950021275489192;50
P;Politi;P03;H_043;2026-01-15T10:03:36.66Z;3;Bjarte Olavsen;5.644252308788359;58.896510496145581;125
B;Brann;SC_002;H_045;2026-01-15T10:03:36.66Z;5;Bjorn Bjornsen;5.730581444619434;58.965376193722562;38
A;Ambulanse;A_037;H_045;2026-01-15T10:03:38.33Z;4;Ingrid Waale;5.742435734821155;58.951115929948593;51
P;Politi;P03;H_043;2026-01-15T10:03:38.33Z;3;Bjarte Olavsen;5.644605533757059;58.896789256183567;126
B;Brann;SC_002;H_045;2026-01-15T10:03:38.33Z;5;Bjorn Bjornsen;5.731389256817364;58.965570097414407;39
A;Ambulanse;A_037;H_045;2026-01-15T10:03:40Z;4;Ingrid Waale;5.7423178129643;58.952210584407993;52
P;Politi;P03;H_043;2026-01-15T10:03:40Z;3;Bjarte Olavsen;5.64495875872576;58.89706801622156;127
B;Brann;SC_002;H_045;2026-01-15T10:03:40Z;5;Bjorn Bjornsen;5.732197069015293;58.965764001106258;40
A;Ambulanse;A_037;H_045;2026-01-15T10:03:41.66Z;4;Ingrid Waale;5.742303015534472;58.953055275850424;53
P;Politi;P03;H_043;2026-01-15T10:03:41.66Z;3;Bjarte Olavsen;5.645594001397575;58.896815136615949;128
B;Brann;SC_002;H_045;2026-01-15T10:03:41.66Z;5;Bjorn Bjornsen;5.733301572136817;58.966047085918113;41
A;Ambulanse;A_037;H_045;2026-01-15T10:03:43.33Z;4;Ingrid Waale;5.742288218104645;58.953899967292848;54
P;Politi;P03;H_043;2026-01-15T10:03:43.33Z;3;Bjarte Olavsen;5.64622924406939;58.896562257010345;129
B;Brann;SC_002;H_045;2026-01-15T10:03:43.33Z;5;Bjorn Bjornsen;5.73440607525834;58.966330170729961;42
A;Ambulanse;A_037;H_045;2026-01-15T10:03:45Z;4;Ingrid Waale;5.742273420674817;58.954744658735279;55
P;Politi;P03;H_043;2026-01-15T10:03:45Z;3;Bjarte Olavsen;5.646864486741205;58.896309377404734;130
B;Brann;SC_002;H_045;2026-01-15T10:03:45Z;5;Bjorn Bjornsen;5.735510578379864;58.966613255541816;43
A;Ambulanse;A_037;H_045;2026-01-15T10:03:46.66Z;4;Ingrid Waale;5.743516264161271;58.955018171265394;56
P;Politi;P03;H_043;2026-01-15T10:03:46.66Z;3;Bjarte Olavsen;5.647349165764575;58.896215178317767;131
B;Brann;SC_002;H_045;2026-01-15T10:03:46.66Z;5;Bjorn Bjornsen;5.738055403414121;58.967952405450966;44
A;Ambulanse;A_037;H_045;2026-01-15T10:03:48.33Z;4;Ingrid Waale;5.744759107647725;58.955291683795515;57
P;Politi;P03;H_043;2026-01-15T10:03:48.33Z;3;Bjarte Olavsen;5.647833844787946;58.896120979230808;132
B;Brann;SC_002;H_045;2026-01-15T10:03:48.33Z;5;Bjorn Bjornsen;5.740600228448379;58.969291555360122;45
A;Ambulanse;A_037;H_045;2026-01-15T10:03:50Z;4;Ingrid Waale;5.746001951134179;58.95556519632563;58
P;Politi;P03;H_043;2026-01-15T10:03:50Z;3;Bjarte Olavsen;5.648318523811316;58.896026780143842;133
B;Brann;SC_002;H_045;2026-01-15T10:03:50Z;5;Bjorn Bjornsen;5.743145053482636;58.970630705269272;46
A;Ambulanse;A_037;H_045;2026-01-15T10:03:51.66Z;4;Ingrid Waale;5.747275705215871;58.955987985126995;59
P;Politi;P03;H_043;2026-01-15T10:03:51.66Z;3;Bjarte Olavsen;5.648926321698172;58.896049534714841;134
B;Brann;SC_002;H_045;2026-01-15T10:03:51.66Z;5;Bjorn Bjornsen;5.743364433378007;58.970780771809501;47
A;Ambulanse;A_037;H_045;2026-01-15T10:03:53.33Z;4;Ingrid Waale;5.748549459297561;58.956410773928354;60
P;Politi;P03;H_043;2026-01-15T10:03:53.33Z;3;Bjarte Olavsen;5.649534119585028;58.89607228928584;135
B;Brann;SC_002;H_045;2026-01-15T10:03:53.33Z;5;Bjorn Bjornsen;5.743583813273377;58.970930838349737;48
A;Ambulanse;A_037;H_045;2026-01-15T10:03:55Z;4;Ingrid Waale;5.749823213379253;58.95683356272972;61
P;Politi;P03;H_043;2026-01-15T10:03:55Z;3;Bjarte Olavsen;5.650141917471885;58.896095043856839;136
B;Brann;SC_002;H_045;2026-01-15T10:03:55Z;5;Bjorn Bjornsen;5.743803193168747;58.971080904889966;49
A;Ambulanse;A_037;H_045;2026-01-15T10:03:56.66Z;4;Ingrid Waale;5.750372876916333;58.957829247504137;62
P;Politi;P03;H_043;2026-01-15T10:03:56.66Z;3;Bjarte Olavsen;5.651173935133714;58.896157987157331;137
B;Brann;SC_002;H_045;2026-01-15T10:03:56.66Z;5;Bjorn Bjornsen;5.744374597177089;58.971003657039567;50
A;Ambulanse;A_037;H_045;2026-01-15T10:03:58.33Z;4;Ingrid Waale;5.750922540453413;58.958824932278546;63
P;Politi;P03;H_043;2026-01-15T10:03:58.33Z;3;Bjarte Olavsen;5.652205952795542;58.896220930457815;138
B;Brann;SC_002;H_045;2026-01-15T10:03:58.33Z;5;Bjorn Bjornsen;5.74494600118543;58.970926409189161;51
A;Ambulanse;A_037;H_045;2026-01-15T10:04:00Z;4;Ingrid Waale;5.751472203990493;58.959820617052962;64
P;Politi;P03;H_043;2026-01-15T10:04:00Z;3;Bjarte Olavsen;5.653237970457371;58.896283873758307;139
B;Brann;SC_002;H_045;2026-01-15T10:04:00Z;5;Bjorn Bjornsen;5.745517405193771;58.970849161338762;52
A;Ambulanse;A_037;H_045;2026-01-15T10:04:01.66Z;4;Ingrid Waale;5.751598906338501;58.960932900258314;65
P;Politi;P03;H_043;2026-01-15T10:04:01.66Z;3;Bjarte Olavsen;5.653768543663447;58.896415117852015;140
B;Brann;SC_002;H_045;2026-01-15T10:04:01.66Z;5;Bjorn Bjornsen;5.745754538989257;58.970749781675337;53
A;Ambulanse;A_037;H_045;2026-01-15T10:04:03.33Z;4;Ingrid Waale;5.75172560868651;58.962045183463658;66
P;Politi;P03;H_043;2026-01-15T10:04:03.33Z;3;Bjarte Olavsen;5.654299116869522;58.896546361945724;141
B;Brann;SC_002;H_045;2026-01-15T10:04:03.33Z;5;Bjorn Bjornsen;5.745991672784744;58.970650402011906;54
A;Ambulanse;A_037;H_045;2026-01-15T10:04:05Z;4;Ingrid Waale;5.751852311034518;58.96315746666901;67
P;Politi;P03;H_043;2026-01-15T10:04:05Z;3;Bjarte Olavsen;5.654829690075598;58.896677606039432;142
B;Brann;SC_002;H_045;2026-01-15T10:04:05Z;5;Bjorn Bjornsen;5.74622880658023;58.970551022348481;55
A;Ambulanse;A_037;H_045;2026-01-15T10:04:06.66Z;4;Ingrid Waale;5.7527196162214;58.963900233296101;68
B;Brann;SC_002;H_045;2026-01-15T10:04:06.66Z;5;Bjorn Bjornsen;5.747111018842625;58.970257291628521;56
A;Ambulanse;A_037;H_045;2026-01-15T10:04:08.33Z;4;Ingrid Waale;5.753586921408282;58.9646429999232;69
B;Brann;SC_002;H_045;2026-01-15T10:04:08.33Z;5;Bjorn Bjornsen;5.747993231105019;58.969963560908553;57
A;Ambulanse;A_037;H_045;2026-01-15T10:04:10Z;4;Ingrid Waale;5.754454226595165;58.965385766550291;70
B;Brann;SC_002;H_045;2026-01-15T10:04:10Z;5;Bjorn Bjornsen;5.748875443367414;58.969669830188593;58
A;Ambulanse;A_037;H_045;2026-01-15T10:04:11.66Z;4;Ingrid Waale;5.755261212995104;58.965519177906316;71
B;Brann;SC_002;H_045;2026-01-15T10:04:11.66Z;5;Bjorn Bjornsen;5.749414900333264;58.969456014971051;59
A;Ambulanse;A_037;H_045;2026-01-15T10:04:13.33Z;4;Ingrid Waale;5.756068199395044;58.965652589262341;72
B;Brann;SC_002;H_045;2026-01-15T10:04:13.33Z;5;Bjorn Bjornsen;5.749954357299115;58.969242199753502;60
A;Ambulanse;A_037;H_045;2026-01-15T10:04:15Z;4;Ingrid Waale;5.756875185794983;58.965786000618365;73
B;Brann;SC_002;H_045;2026-01-15T10:04:15Z;5;Bjorn Bjornsen;5.750493814264964;58.96902838453596;61
A;Ambulanse;A_037;H_045;2026-01-15T10:04:16.66Z;4;Ingrid Waale;5.757693502050498;58.965796729999724;74
B;Brann;SC_002;H_045;2026-01-15T10:04:16.66Z;5;Bjorn Bjornsen;5.751475971220624;58.968718138853625;62
A;Ambulanse;A_037;H_045;2026-01-15T10:04:18.33Z;4;Ingrid Waale;5.758511818306012;58.965807459381075;75
B;Brann;SC_002;H_045;2026-01-15T10:04:18.33Z;5;Bjorn Bjornsen;5.752458128176283;58.968407893171289;63
A;Ambulanse;A_037;H_045;2026-01-15T10:04:20Z;4;Ingrid Waale;5.759330134561527;58.965818188762434;76
B;Brann;SC_002;H_045;2026-01-15T10:04:20Z;5;Bjorn Bjornsen;5.753440285131942;58.968097647488953;64
A;Ambulanse;A_037;H_045;2026-01-15T10:04:21.66Z;4;Ingrid Waale;5.760143448580982;58.965751396724393;77
B;Brann;SC_002;H_045;2026-01-15T10:04:21.66Z;5;Bjorn Bjornsen;5.754053113912137;58.96789502303951;65
A;Ambulanse;A_037;H_045;2026-01-15T10:04:23.33Z;4;Ingrid Waale;5.760956762600437;58.965684604686345;78
B;Brann;SC_002;H_045;2026-01-15T10:04:23.33Z;5;Bjorn Bjornsen;5.754665942692331;58.967692398590067;66
A;Ambulanse;A_037;H_045;2026-01-15T10:04:25Z;4;Ingrid Waale;5.761770076619893;58.965617812648304;79
B;Brann;SC_002;H_045;2026-01-15T10:04:25Z;5;Bjorn Bjornsen;5.755278771472526;58.967489774140624;67
A;Ambulanse;A_037;H_045;2026-01-15T10:04:26.66Z;4;Ingrid Waale;5.762038628627329;58.965585814884271;80
B;Brann;SC_002;H_045;2026-01-15T10:04:26.66Z;5;Bjorn Bjornsen;5.755609416088538;58.967369475675788;68
A;Ambulanse;A_037;H_045;2026-01-15T10:04:28.33Z;4;Ingrid Waale;5.762307180634766;58.965553817120238;81
B;Brann;SC_002;H_045;2026-01-15T10:04:28.33Z;5;Bjorn Bjornsen;5.755940060704549;58.967249177210952;69
